,File Date,period_start,period_end,days_in_period,District,outcode,lifecycle_status,business_sector,business_count,annual_gross_br,annual_net_br,prorata_net_br
2109,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Hospitality,42,540885.437,496642.60000000003,166001.08821917808
2110,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Industrial,30,610465.25,560814.7500000001,187450.4095890411
2111,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Leisure,6,40194.45,24201.5,8089.268493150686
2112,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Office,18,67739.25,30563.75,10215.828767123288
2113,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Other,7,35429.0,14970.0,5003.671232876713
2114,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Public & Utilities,13,153772.05000000002,104895.00000000001,35060.79452054795
2115,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Active,Retail,70,594225.845,476758.75,159354.9794520548
2116,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Hospitality,8,157732.45,147228.5,49210.621917808225
2117,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Industrial,1,48562.50000000001,48562.50000000001,16231.849315068495
2118,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Leisure,1,835.825,0.0,0.0
2119,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Office,1,3093.8,0.0,0.0
2120,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Other,3,20197.025,19211.5,6421.378082191781
2121,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,Closed Business,Retail,8,68737.25,55888.0,18680.372602739728
2122,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO62,New Opening,Retail,3,11576.8,0.0,0.0
2123,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Hospitality,38,727766.1000000001,666189.5,222671.5589041096
2124,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Industrial,99,4054957.7050000005,3963368.7500000005,1324742.4315068494
2125,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Leisure,9,115179.0,105847.70000000001,35379.231232876715
2126,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Office,62,330185.10000000003,201118.75,67223.25342465754
2127,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Other,19,191040.1,172128.0,57533.19452054796
2128,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Public & Utilities,28,261344.8,148749.5,49719.01095890411
2129,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Active,Retail,183,2098859.095,1724282.25,576335.4369863014
2130,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Closed Business,Hospitality,4,83553.55,79087.5,26434.72602739726
2131,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Closed Business,Industrial,4,58556.350000000006,53117.25000000001,17754.258904109593
2132,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Closed Business,Office,11,46856.1,9206.55,3077.2578082191785
2133,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Closed Business,Public & Utilities,3,10441.575,0.0,0.0
2134,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,Closed Business,Retail,29,273851.2,228916.25,76514.47260273973
2135,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,New Opening,Hospitality,1,4441.1,0.0,0.0
2136,2024-08-01,2024-04-02,2024-08-01,122,Hambleton,YO7,New Opening,Retail,3,16354.725,11976.0,3412.3397260273973
2137,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Hospitality,97,2039657.8,1967627.1500000001,657672.6364383562
2138,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Industrial,53,1285456.29,1225471.5,409609.65205479454
2139,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Leisure,10,465903.25000000006,460289.50000000006,153850.1890410959
2140,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Office,359,1984801.845,1342386.75,448688.17397260276
2141,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Other,154,194863.119,103356.0,34546.389041095885
2142,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Public & Utilities,20,216383.45,193778.75,64769.88356164384
2143,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Active,Retail,414,7184061.010000001,6640480.350000001,2219557.8156164386
2144,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Hospitality,45,1207713.8,1187753.8,397002.64
2145,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Industrial,12,206008.25000000003,183553.25,61352.04520547945
2146,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Leisure,7,193393.80000000002,172835.0,57769.506849315076
2147,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Office,98,502980.56,370027.0,123680.25753424657
2148,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Other,16,57330.11,52644.5,17596.24383561644
2149,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Public & Utilities,6,275307.0,98374.6,32881.373150684936
2150,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,Closed Business,Retail,113,1090216.845,925469.5,309335.0109589041
2151,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,New Opening,Industrial,2,7485.0,0.0,0.0
2152,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,New Opening,Office,13,75848.0,59131.5,9457.41712328767
2153,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG1,New Opening,Retail,14,152064.23,126854.75,35094.438356164384
2154,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Hospitality,15,288731.75,280248.75,93672.18493150684
2155,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Industrial,44,1605749.9000000001,1585989.5,530111.5589041096
2156,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Leisure,3,25873.15,16217.5,5420.643835616439
2157,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Office,135,1362028.565,1189781.25,397680.3082191781
2158,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Other,24,85537.698,67922.0,22702.69589041096
2159,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Public & Utilities,19,164772.7,141669.0,47352.37808219178
2160,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Active,Retail,139,3093568.96,2869872.25,959244.9712328768
2161,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Hospitality,1,6611.75,6611.75,2209.954794520548
2162,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Industrial,9,312334.05000000005,303377.0,101402.72328767125
2163,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Leisure,3,53262.5,47773.5,15968.128767123286
2164,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Office,36,186143.7,121373.5,40568.676712328765
2165,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Other,6,49575.65,44411.0,14844.224657534247
2166,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Public & Utilities,3,102176.25000000001,102176.25000000001,34152.061643835616
2167,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,Closed Business,Retail,41,265028.88,178517.25,59668.77945205479
2168,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,New Opening,Office,1,948.1,0.0,0.0
2169,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,New Opening,Public & Utilities,1,3892.2,0.0,0.0
2170,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG2,New Opening,Retail,4,61883.58000000001,61798.75000000001,16734.29863013699
2171,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Hospitality,39,1578329.0250000001,1535527.3000000003,513244.74136986304
2172,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Industrial,66,1225822.185,1159797.0,387658.17534246575
2173,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Leisure,7,59478.305,53268.25,17804.7301369863
2174,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Office,154,1485157.0250000001,1232051.75,411809.0780821918
2175,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Other,38,1641491.397,1608755.5,537721.0164383561
2176,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Public & Utilities,26,321420.7,212217.0,70932.80547945207
2177,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Active,Retail,130,1448410.595,1181368.25,394868.2917808219
2178,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Hospitality,6,40144.55,31561.75,10549.40684931507
2179,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Industrial,10,93687.25,85329.0,28520.92602739726
2180,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Leisure,3,67646.75,56768.55000000001,18974.693424657537
2181,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Office,32,639316.13,585613.75,195739.3904109589
2182,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Other,3,26447.0,22205.5,7422.1123287671235
2183,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Public & Utilities,3,19585.75,17465.0,5837.616438356164
2184,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,Closed Business,Retail,36,127531.925,69735.25,23308.768493150685
2185,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,New Opening,Hospitality,3,36694.3,28860.000000000004,2292.986301369863
2186,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,New Opening,Industrial,2,8008.95,0.0,0.0
2187,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,New Opening,Office,5,11352.25,0.0,0.0
2188,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG3,New Opening,Retail,3,19461.0,14471.0,2790.2986301369865
2189,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Hospitality,47,930639.8,881762.75,294726.1794520548
2190,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Industrial,136,3440183.29,3310588.0,1106552.701369863
2191,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Leisure,11,112910.75,103429.75,34571.0397260274
2192,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Office,94,619307.5800000001,452182.5,151140.45205479453
2193,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Other,19,647769.17,625773.2500000001,209162.5657534247
2194,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Public & Utilities,21,125562.325,69961.25,23384.308219178085
2195,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Active,Retail,206,2814954.345,2495317.4000000004,834051.2953424657
2196,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Hospitality,11,66479.275,53941.9,18029.895342465752
2197,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Industrial,10,325886.025,316417.50000000006,105761.46575342468
2198,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Leisure,2,65203.90000000001,62160.00000000001,20776.767123287675
2199,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Office,8,32784.3,10229.5,3419.1753424657536
2200,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Other,4,67483.5,62992.5,21055.027397260274
2201,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Public & Utilities,4,66968.40000000001,59683.00000000001,19948.838356164386
2202,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,Closed Business,Retail,32,186782.975,102689.0,34323.44657534247
2203,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,New Opening,Industrial,1,3443.1,0.0,0.0
2204,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG4,New Opening,Retail,4,42809.55,39715.75,9644.464383561646
2205,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Hospitality,34,524871.7250000001,472963.25000000006,158086.34657534247
2206,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Industrial,64,2936995.825,2879971.0,962620.4438356166
2207,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Leisure,10,118149.475,101794.75,34024.546575342465
2208,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Office,85,550836.325,413524.0,138218.98082191782
2209,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Other,15,1794686.1910000003,1787171.7500000002,597356.0369863014
2210,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Public & Utilities,17,128034.6,91782.25,30677.90273972603
2211,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Active,Retail,149,2479537.2150000003,2268567.5,758260.9178082192
2212,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Hospitality,3,93812.7,92166.0,30806.169863013696
2213,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Industrial,4,199935.50000000003,199935.50000000003,66827.75616438357
2214,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Leisure,2,17215.5,17215.5,5754.22191780822
2215,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Office,31,227521.85,172058.0,57509.797260273976
2216,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Other,5,60915.80500000001,51337.50000000001,17159.383561643837
2217,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,Closed Business,Retail,19,352151.80000000005,317122.0,105996.94246575344
2218,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,New Opening,Hospitality,1,11477.0,11477.0,2955.7205479452055
2219,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,New Opening,Industrial,1,9231.5,9231.5,2402.719178082192
2220,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,New Opening,Office,1,10104.75,10104.75,27.684246575342467
2221,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,HG5,New Opening,Retail,5,24126.65,9855.25,3240.082191780822
2222,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Hospitality,1,47175.00000000001,47175.00000000001,15768.082191780824
2223,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Industrial,1,13722.5,13722.5,4586.698630136986
2224,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Leisure,1,2495.0,0.0,0.0
2225,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Office,2,7485.0,0.0,0.0
2226,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Other,1,66600.0,66600.0,22260.821917808218
2227,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Active,Public & Utilities,1,5114.75,0.0,0.0
2228,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS17,Closed Business,Retail,1,6736.5,6736.5,2251.65205479452
2229,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Hospitality,5,46681.45,42914.0,14343.857534246574
2230,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Industrial,2,2432.625,0.0,0.0
2231,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Leisure,1,1235.025,0.0,0.0
2232,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Office,12,45034.75,13597.75,4545.001369863014
2233,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Other,1,4041.9,0.0,0.0
2234,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Public & Utilities,5,27320.25,13223.5,4419.909589041096
2235,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Active,Retail,15,70146.925,33932.0,11341.654794520548
2236,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Closed Business,Office,1,1472.05,0.0,0.0
2237,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,Closed Business,Retail,1,1247.5,0.0,0.0
2238,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,New Opening,Office,2,7634.700000000001,0.0,0.0
2239,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS21,New Opening,Retail,2,9580.8,7609.75,1938.922602739726
2240,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Hospitality,5,169182.2,164042.5,54830.64383561644
2241,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Industrial,1,16841.25,16841.25,5629.130136986301
2242,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Leisure,3,94029.80000000002,90187.50000000001,30144.863013698636
2243,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Office,10,67614.5,46656.5,15594.775342465753
2244,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Other,4,1330979.8,1320900.0,441506.30136986304
2245,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Public & Utilities,4,19635.65,7609.75,2543.5328767123287
2246,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Active,Retail,12,54316.15,21082.75,7046.8369863013695
2247,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Closed Business,Leisure,1,5613.75,0.0,0.0
2248,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Closed Business,Office,3,7759.45,0.0,0.0
2249,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS22,Closed Business,Retail,1,4491.0,0.0,0.0
2250,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS24,Active,Industrial,2,10678.6,8732.5,2918.808219178082
2251,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS24,Active,Retail,5,14970.0,0.0,0.0
2252,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS29,Active,Hospitality,1,960.575,0.0,0.0
2253,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS29,Active,Public & Utilities,1,49950.00000000001,49950.00000000001,16695.61643835617
2254,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,LS29,Active,Retail,2,3555.375,0.0,0.0
2255,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Hospitality,8,24825.25,9730.5,3252.386301369863
2256,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Industrial,67,1093008.3,987494.75,330066.73835616437
2257,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Leisure,2,13996.95,11352.25,3794.4506849315067
2258,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Office,7,51871.05,38672.5,12926.150684931506
2259,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Other,9,13469.008,9231.5,3085.5972602739726
2260,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Public & Utilities,8,56062.65,31561.75,10549.40684931507
2261,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Active,Retail,66,652204.525,523100.75,174844.63424657536
2262,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Closed Business,Industrial,10,124275.55,90119.0,30121.967123287668
2263,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Closed Business,Office,2,4540.9,0.0,0.0
2264,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Closed Business,Other,1,3992.0,0.0,0.0
2265,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,Closed Business,Retail,19,93986.65,51896.0,17346.060273972602
2266,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO26,New Opening,Industrial,3,12774.4,0.0,0.0
2267,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Hospitality,9,90148.85,78971.25,26395.8698630137
2268,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Industrial,36,548665.4,507073.75,169487.66438356167
2269,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Office,23,75598.5,17714.5,5921.010958904109
2270,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Other,15,1456627.9600000002,1453364.5000000002,485782.1068493151
2271,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Public & Utilities,8,43363.1,23203.5,7755.690410958904
2272,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Active,Retail,60,630844.025,523571.5,175001.98082191782
2273,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Hospitality,1,8982.0,8982.0,3002.202739726027
2274,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Industrial,4,41591.65,38797.25,12967.84794520548
2275,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Leisure,1,3692.6,0.0,0.0
2276,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Office,10,24201.5,0.0,0.0
2277,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Other,2,42576.7,39682.5,13263.739726027397
2278,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,Closed Business,Retail,4,17140.65,9231.5,3085.5972602739726
2279,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,New Opening,Hospitality,1,3143.7,0.0,0.0
2280,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,New Opening,Office,1,5114.75,0.0,0.0
2281,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO51,New Opening,Retail,1,53557.50000000001,53557.50000000001,14673.28767123288
2282,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO61,Active,Industrial,1,3343.3,0.0,0.0
2283,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO61,Active,Public & Utilities,1,114885.00000000001,22977.000000000004,7679.983561643837
2284,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Hospitality,3,104841.75000000001,103344.75000000001,34542.62876712329
2285,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Industrial,7,109021.1,102584.0,34288.35068493151
2286,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Office,1,1347.3,0.0,0.0
2287,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Other,3,731.0350000000001,0.0,0.0
2288,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Public & Utilities,4,97153.8,23552.5,7872.342465753424
2289,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,Active,Retail,8,124417.8,110969.75,37091.25890410959
2290,2024-08-01,2024-04-02,2024-08-01,122,Harrogate,YO7,New Opening,Retail,1,1746.5,0.0,0.0
2291,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Hospitality,6,53255.775,40456.425,13522.421506849314
2292,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Industrial,2,7460.05,0.0,0.0
2293,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Leisure,2,38432.5,37185.0,12428.95890410959
2294,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Office,4,7909.150000000001,0.0,0.0
2295,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Other,1,1685565.7500000002,1685565.7500000002,563394.5794520548
2296,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Public & Utilities,4,64053.40000000001,54896.75000000001,18349.05068493151
2297,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Active,Retail,5,54034.55,46075.5,15400.578082191783
2298,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Closed Business,Office,4,12574.8,0.0,0.0
2299,2024-08-01,2024-04-02,2024-08-01,122,New/Unassigned,YO41,Closed Business,Public & Utilities,1,19710.5,19710.5,6588.1671232876715
2300,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Hospitality,41,405961.0,334703.80000000005,111873.5989041096
2301,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Industrial,55,1044289.4500000001,975028.2500000001,325899.8534246576
2302,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Leisure,2,13722.5,13722.5,4586.698630136987
2303,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Office,73,362022.75,187123.25,62545.30547945206
2304,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Other,25,591993.587,559227.75,186919.9602739726
2305,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Public & Utilities,18,117289.95,72479.75,24226.10821917808
2306,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Active,Retail,146,1692004.105,1421598.5,475164.4301369863
2307,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Hospitality,13,131361.75,117289.95,39203.76410958904
2308,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Industrial,8,138845.25,126744.5,42363.91506849315
2309,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Leisure,3,30563.75,30563.75,10215.828767123288
2310,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Office,16,57721.825,30813.25,10299.223287671233
2311,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Other,6,47255.3,21531.85,7196.947123287671
2312,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,Closed Business,Retail,28,277673.05,225552.50000000003,75390.1506849315
2313,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,New Opening,Hospitality,1,9331.3,9331.3,1610.6079452054794
2314,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,New Opening,Office,1,7110.75,7110.75,1227.3349315068492
2315,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,New Opening,Other,1,3393.2,0.0,0.0
2316,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,New Opening,Public & Utilities,1,6237.5,6237.5,51.26712328767124
2317,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL10,New Opening,Retail,2,3792.3999999999996,0.0,0.0
2318,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL11,Active,Hospitality,26,156378.625,117818.40000000001,39380.39671232877
2319,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL11,Active,Industrial,18,73193.32,38672.5,12926.150684931506
2320,2024-08-01,2024-04-02,2024-08-01,122,Richmondshire,DL11,Active,Leisure,1,648.7,0.0,0.0
